"type1","type2","total","hp","attack","defense","sp_attack","sp_defense","speed","generation","legendary","type1_scaled","type2_scaled","total_scaled","hp_scaled","attack_scaled","defense_scaled","sp_attack_scaled","sp_defense_scaled","speed_scaled","generation_scaled"
9,13,500,60,65,60,130,75,110,1,0,0.47368421052631576,0.7647058823529411,0.3421052631578947,0.23228346456692914,0.32432432432432434,0.22448979591836737,0.6521739130434783,0.2391304347826087,0.5384615384615384,0.125
9,13,600,60,65,80,170,95,130,1,0,0.47368421052631576,0.7647058823529411,0.4473684210526315,0.23228346456692914,0.32432432432432434,0.30612244897959184,0.8695652173913043,0.32608695652173914,0.641025641025641,0.125
9,13,500,60,65,60,130,75,110,1,0,0.47368421052631576,0.7647058823529411,0.3421052631578947,0.23228346456692914,0.32432432432432434,0.22448979591836737,0.6521739130434783,0.2391304347826087,0.5384615384615384,0.125
17,10,385,35,45,160,30,45,70,1,0,0.894736842105263,0.5882352941176471,0.22105263157894736,0.13385826771653545,0.21621621621621623,0.6326530612244898,0.10869565217391305,0.10869565217391305,0.3333333333333333,0.125
16,7,328,60,48,45,43,90,42,1,0,0.8421052631578947,0.4117647058823529,0.16105263157894736,0.23228346456692914,0.23243243243243245,0.163265306122449,0.1793478260869565,0.30434782608695654,0.18974358974358976,0.125
16,7,483,85,73,70,73,115,67,1,0,0.8421052631578947,0.4117647058823529,0.3242105263157894,0.33070866141732286,0.3675675675675676,0.2653061224489796,0.34239130434782605,0.41304347826086957,0.31794871794871793,0.125
19,7,325,30,105,90,25,25,50,1,0,1.0,0.4117647058823529,0.15789473684210528,0.11417322834645668,0.5405405405405406,0.3469387755102041,0.08152173913043478,0.021739130434782608,0.23076923076923075,0.125
19,7,475,55,130,115,50,50,75,1,0,1.0,0.4117647058823529,0.3157894736842105,0.2125984251968504,0.6756756756756757,0.4489795918367347,0.21739130434782608,0.13043478260869565,0.358974358974359,0.125
19,7,475,55,130,115,50,50,75,1,0,1.0,0.4117647058823529,0.3157894736842105,0.2125984251968504,0.6756756756756757,0.4489795918367347,0.21739130434782608,0.13043478260869565,0.358974358974359,0.125
4,7,330,40,30,50,55,55,100,1,0,0.21052631578947367,0.4117647058823529,0.16315789473684209,0.15354330708661418,0.13513513513513514,0.1836734693877551,0.24456521739130435,0.15217391304347827,0.4871794871794871,0.125
4,7,480,60,50,70,80,80,140,1,0,0.21052631578947367,0.4117647058823529,0.32105263157894737,0.23228346456692914,0.24324324324324326,0.2653061224489796,0.3804347826086956,0.2608695652173913,0.6923076923076923,0.125
11,14,325,60,40,80,60,45,40,1,0,0.5789473684210527,0.8235294117647058,0.15789473684210528,0.23228346456692914,0.1891891891891892,0.30612244897959184,0.2717391304347826,0.10869565217391305,0.1794871794871795,0.125
11,14,520,95,95,85,125,65,55,1,0,0.5789473684210527,0.8235294117647058,0.3631578947368421,0.3700787401574803,0.48648648648648657,0.326530612244898,0.625,0.19565217391304346,0.2564102564102564,0.125
11,2,530,95,105,85,125,75,45,7,0,0.5789473684210527,0.11764705882352941,0.37368421052631573,0.3700787401574803,0.5405405405405406,0.326530612244898,0.625,0.2391304347826087,0.20512820512820515,0.875
12,7,320,50,50,95,40,50,35,1,0,0.631578947368421,0.4117647058823529,0.15263157894736842,0.19291338582677164,0.24324324324324326,0.3673469387755102,0.16304347826086957,0.13043478260869565,0.15384615384615385,0.125
12,7,425,60,80,110,50,80,45,1,0,0.631578947368421,0.4117647058823529,0.26315789473684215,0.23228346456692914,0.40540540540540543,0.4285714285714286,0.21739130434782608,0.2608695652173913,0.20512820512820515,0.125
7,8,425,60,80,110,50,80,45,7,0,0.3684210526315789,0.47058823529411764,0.26315789473684215,0.23228346456692914,0.40540540540540543,0.4285714285714286,0.21739130434782608,0.2608695652173913,0.20512820512820515,0.875
6,7,455,50,120,53,35,110,87,1,0,0.3157894736842105,0.4117647058823529,0.2947368421052632,0.19291338582677164,0.6216216216216217,0.1959183673469388,0.1358695652173913,0.391304347826087,0.4205128205128205,0.125
6,7,455,50,105,79,35,110,76,1,0,0.3157894736842105,0.4117647058823529,0.2947368421052632,0.19291338582677164,0.5405405405405406,0.3020408163265306,0.1358695652173913,0.391304347826087,0.3641025641025641,0.125
14,7,385,90,55,75,60,75,30,1,0,0.7368421052631579,0.4117647058823529,0.22105263157894736,0.35039370078740156,0.2702702702702703,0.2857142857142857,0.2717391304347826,0.2391304347826087,0.12820512820512822,0.125
15,7,340,40,65,95,60,45,35,1,0,0.7894736842105263,0.4117647058823529,0.1736842105263158,0.15354330708661418,0.32432432432432434,0.3673469387755102,0.2717391304347826,0.10869565217391305,0.15384615384615385,0.125
15,7,490,65,90,120,85,70,60,1,0,0.7894736842105263,0.4117647058823529,0.331578947368421,0.25196850393700787,0.4594594594594595,0.46938775510204084,0.4076086956521739,0.2173913043478261,0.28205128205128205,0.125
15,4,490,65,90,120,85,70,60,8,0,0.7894736842105263,0.23529411764705882,0.331578947368421,0.25196850393700787,0.4594594594594595,0.46938775510204084,0.4076086956521739,0.2173913043478261,0.28205128205128205,1.0
12,15,345,80,85,95,30,30,25,1,0,0.631578947368421,0.8823529411764706,0.17894736842105266,0.3110236220472441,0.43243243243243246,0.3673469387755102,0.10869565217391305,0.043478260869565216,0.10256410256410256,0.125
12,15,485,105,130,120,45,45,40,1,0,0.631578947368421,0.8823529411764706,0.3263157894736842,0.4094488188976378,0.6756756756756757,0.46938775510204084,0.19021739130434784,0.10869565217391305,0.1794871794871795,0.125
14,7,450,250,5,5,35,105,50,1,0,0.7368421052631579,0.4117647058823529,0.2894736842105263,0.9803149606299213,0.0,0.0,0.1358695652173913,0.3695652173913044,0.23076923076923075,0.125
11,7,435,65,55,115,100,40,60,1,0,0.5789473684210527,0.4117647058823529,0.27368421052631575,0.25196850393700787,0.2702702702702703,0.4489795918367347,0.48913043478260865,0.08695652173913043,0.28205128205128205,0.125
14,7,490,105,95,80,40,80,90,1,0,0.7368421052631579,0.4117647058823529,0.331578947368421,0.4094488188976378,0.48648648648648657,0.30612244897959184,0.16304347826086957,0.2608695652173913,0.4358974358974359,0.125
14,7,590,105,125,100,60,100,100,1,0,0.7368421052631579,0.4117647058823529,0.4368421052631578,0.4094488188976378,0.6486486486486487,0.3877551020408163,0.2717391304347826,0.34782608695652173,0.4871794871794871,0.125
19,7,295,30,40,70,70,25,60,1,0,1.0,0.4117647058823529,0.1263157894736842,0.11417322834645668,0.1891891891891892,0.2653061224489796,0.3260869565217391,0.021739130434782608,0.28205128205128205,0.125
19,7,440,55,65,95,95,45,85,1,0,1.0,0.4117647058823529,0.2789473684210526,0.2125984251968504,0.32432432432432434,0.3673469387755102,0.4619565217391304,0.10869565217391305,0.41025641025641024,0.125
19,7,320,45,67,60,35,50,63,1,0,1.0,0.4117647058823529,0.15263157894736842,0.1732283464566929,0.33513513513513515,0.22448979591836737,0.1358695652173913,0.13043478260869565,0.29743589743589743,0.125
19,7,450,80,92,65,65,80,68,1,0,1.0,0.4117647058823529,0.2894736842105263,0.3110236220472441,0.4702702702702703,0.2448979591836735,0.29891304347826086,0.2608695652173913,0.32307692307692304,0.125
19,7,340,30,45,55,70,55,85,1,0,1.0,0.4117647058823529,0.1736842105263158,0.11417322834645668,0.21621621621621623,0.20408163265306126,0.3260869565217391,0.15217391304347827,0.41025641025641024,0.125
19,14,520,60,75,85,100,85,115,1,0,1.0,0.8235294117647058,0.3631578947368421,0.23228346456692914,0.3783783783783784,0.326530612244898,0.48913043478260865,0.28260869565217395,0.5641025641025641,0.125
16,4,460,40,45,65,100,120,90,1,0,0.8421052631578947,0.23529411764705882,0.30000000000000004,0.15354330708661418,0.21621621621621623,0.2448979591836735,0.48913043478260865,0.43478260869565216,0.4358974358974359,0.125
13,14,460,50,65,65,90,90,100,8,0,0.6842105263157894,0.8235294117647058,0.30000000000000004,0.19291338582677164,0.32432432432432434,0.2448979591836735,0.43478260869565216,0.30434782608695654,0.4871794871794871,1.0
1,7,500,70,110,80,55,80,105,1,0,0.05263157894736842,0.4117647058823529,0.3421052631578947,0.27165354330708663,0.5675675675675675,0.30612244897959184,0.24456521739130435,0.2608695652173913,0.5128205128205128,0.125
13,14,455,65,50,35,115,95,95,1,0,0.6842105263157894,0.8235294117647058,0.2947368421052632,0.25196850393700787,0.24324324324324326,0.12244897959183676,0.5706521739130435,0.32608695652173914,0.4615384615384615,0.125
4,7,490,65,83,57,95,85,105,1,0,0.21052631578947367,0.4117647058823529,0.331578947368421,0.25196850393700787,0.42162162162162165,0.2122448979591837,0.4619565217391304,0.28260869565217395,0.5128205128205128,0.125
7,7,495,65,95,57,100,85,93,1,0,0.3684210526315789,0.4117647058823529,0.33684210526315783,0.25196850393700787,0.48648648648648657,0.2122448979591837,0.48913043478260865,0.28260869565217395,0.4512820512820513,0.125
1,7,500,65,125,100,55,70,85,1,0,0.05263157894736842,0.4117647058823529,0.3421052631578947,0.25196850393700787,0.6486486486486487,0.3877551020408163,0.24456521739130435,0.2173913043478261,0.41025641025641024,0.125
1,7,600,65,155,120,65,90,105,1,0,0.05263157894736842,0.4117647058823529,0.4473684210526315,0.25196850393700787,0.810810810810811,0.46938775510204084,0.29891304347826086,0.30434782608695654,0.5128205128205128,0.125
14,7,490,75,100,95,40,70,110,1,0,0.7368421052631579,0.4117647058823529,0.331578947368421,0.29133858267716534,0.5135135135135136,0.3673469387755102,0.16304347826086957,0.2173913043478261,0.5384615384615384,0.125
19,7,200,20,10,55,15,20,80,1,0,1.0,0.4117647058823529,0.02631578947368421,0.07480314960629922,0.02702702702702703,0.20408163265306126,0.027173913043478264,0.0,0.3846153846153846,0.125
19,7,540,95,125,79,60,100,81,1,0,1.0,0.4117647058823529,0.38421052631578945,0.3700787401574803,0.6486486486486487,0.3020408163265306,0.2717391304347826,0.34782608695652173,0.38974358974358975,0.125
19,1,640,95,155,109,70,130,81,1,0,1.0,0.058823529411764705,0.4894736842105263,0.3700787401574803,0.810810810810811,0.4244897959183674,0.3260869565217391,0.47826086956521735,0.38974358974358975,0.125
19,11,535,130,85,80,85,95,60,1,0,1.0,0.6470588235294118,0.3789473684210526,0.5078740157480315,0.43243243243243246,0.30612244897959184,0.4076086956521739,0.32608695652173914,0.28205128205128205,0.125
19,11,535,130,85,80,85,95,60,1,0,1.0,0.6470588235294118,0.3789473684210526,0.5078740157480315,0.43243243243243246,0.30612244897959184,0.4076086956521739,0.32608695652173914,0.28205128205128205,0.125
14,7,288,48,48,48,48,48,48,1,0,0.7368421052631579,0.4117647058823529,0.11894736842105261,0.18503937007874016,0.23243243243243245,0.17551020408163268,0.20652173913043478,0.12173913043478263,0.22051282051282053,0.125
14,7,325,55,55,50,45,65,55,1,0,0.7368421052631579,0.4117647058823529,0.15789473684210528,0.2125984251968504,0.2702702702702703,0.1836734693877551,0.19021739130434784,0.19565217391304346,0.2564102564102564,0.125
14,7,325,55,55,50,45,65,55,1,0,0.7368421052631579,0.4117647058823529,0.15789473684210528,0.2125984251968504,0.2702702702702703,0.1836734693877551,0.19021739130434784,0.19565217391304346,0.2564102564102564,0.125
19,7,525,130,65,60,110,95,65,1,0,1.0,0.4117647058823529,0.36842105263157887,0.5078740157480315,0.32432432432432434,0.22448979591836737,0.5434782608695652,0.32608695652173914,0.30769230769230765,0.125
4,7,525,65,65,60,110,95,130,1,0,0.21052631578947367,0.4117647058823529,0.36842105263157887,0.25196850393700787,0.32432432432432434,0.22448979591836737,0.5434782608695652,0.32608695652173914,0.641025641025641,0.125
7,7,525,65,130,60,95,110,65,1,0,0.3684210526315789,0.4117647058823529,0.36842105263157887,0.25196850393700787,0.6756756756756757,0.22448979591836737,0.4619565217391304,0.391304347826087,0.30769230769230765,0.125
14,7,395,65,60,70,85,75,40,1,0,0.7368421052631579,0.4117647058823529,0.23157894736842108,0.25196850393700787,0.2972972972972973,0.2653061224489796,0.4076086956521739,0.2391304347826087,0.1794871794871795,0.125
17,17,355,35,40,100,90,55,35,1,0,0.894736842105263,1.0,0.18947368421052632,0.13385826771653545,0.1891891891891892,0.3877551020408163,0.43478260869565216,0.15217391304347827,0.15384615384615385,0.125
17,17,495,70,60,125,115,70,55,1,0,0.894736842105263,1.0,0.33684210526315783,0.27165354330708663,0.2972972972972973,0.4897959183673469,0.5706521739130435,0.2173913043478261,0.2564102564102564,0.125
17,17,355,30,80,90,55,45,55,1,0,0.894736842105263,1.0,0.18947368421052632,0.11417322834645668,0.40540540540540543,0.3469387755102041,0.24456521739130435,0.10869565217391305,0.2564102564102564,0.125
17,17,495,60,115,105,65,70,80,1,0,0.894736842105263,1.0,0.33684210526315783,0.23228346456692914,0.5945945945945947,0.40816326530612246,0.29891304347826086,0.2173913043478261,0.3846153846153846,0.125
17,7,515,80,105,65,60,75,130,1,0,0.894736842105263,0.4117647058823529,0.35789473684210527,0.3110236220472441,0.5405405405405406,0.2448979591836735,0.2717391304347826,0.2391304347826087,0.641025641025641,0.125
17,7,615,80,135,85,70,95,150,1,0,0.894736842105263,0.4117647058823529,0.4631578947368421,0.3110236220472441,0.7027027027027029,0.326530612244898,0.3260869565217391,0.32608695652173914,0.7435897435897436,0.125
14,7,540,160,110,65,65,110,30,1,0,0.7368421052631579,0.4117647058823529,0.38421052631578945,0.6259842519685039,0.5675675675675675,0.2448979591836735,0.29891304347826086,0.391304347826087,0.12820512820512822,0.125
14,7,540,160,110,65,65,110,30,1,0,0.7368421052631579,0.4117647058823529,0.38421052631578945,0.6259842519685039,0.5675675675675675,0.2448979591836735,0.29891304347826086,0.391304347826087,0.12820512820512822,0.125
13,7,580,90,85,100,95,125,85,1,1,0.6842105263157894,0.4117647058823529,0.4263157894736842,0.35039370078740156,0.43243243243243246,0.3877551020408163,0.4619565217391304,0.45652173913043476,0.41025641025641024,0.125
16,7,580,90,85,85,125,100,95,8,1,0.8421052631578947,0.4117647058823529,0.4263157894736842,0.35039370078740156,0.43243243243243246,0.326530612244898,0.625,0.34782608695652173,0.4615384615384615,1.0
4,7,580,90,90,85,125,90,100,1,1,0.21052631578947367,0.4117647058823529,0.4263157894736842,0.35039370078740156,0.4594594594594595,0.326530612244898,0.625,0.30434782608695654,0.4871794871794871,0.125
6,7,580,90,125,90,85,90,100,8,1,0.3157894736842105,0.4117647058823529,0.4263157894736842,0.35039370078740156,0.6486486486486487,0.3469387755102041,0.4076086956521739,0.30434782608695654,0.4871794871794871,1.0
7,7,580,90,100,90,125,85,90,1,1,0.3684210526315789,0.4117647058823529,0.4263157894736842,0.35039370078740156,0.5135135135135136,0.3469387755102041,0.625,0.28260869565217395,0.4358974358974359,0.125
2,7,580,90,85,90,100,125,90,8,1,0.10526315789473684,0.4117647058823529,0.4263157894736842,0.35039370078740156,0.43243243243243246,0.3469387755102041,0.48913043478260865,0.45652173913043476,0.4358974358974359,1.0
3,7,300,41,64,45,50,50,50,1,0,0.15789473684210525,0.4117647058823529,0.13157894736842105,0.15748031496062992,0.31891891891891894,0.163265306122449,0.21739130434782608,0.13043478260869565,0.23076923076923075,0.125
3,7,420,61,84,65,70,70,70,1,0,0.15789473684210525,0.4117647058823529,0.2578947368421053,0.23622047244094488,0.42702702702702705,0.2448979591836735,0.3260869565217391,0.2173913043478261,0.3333333333333333,0.125
3,7,600,91,134,95,100,100,80,1,0,0.15789473684210525,0.4117647058823529,0.4473684210526315,0.3543307086614173,0.6972972972972973,0.3673469387755102,0.48913043478260865,0.34782608695652173,0.3846153846153846,0.125
16,7,680,106,110,90,154,90,130,1,1,0.8421052631578947,0.4117647058823529,0.531578947368421,0.41338582677165353,0.5675675675675675,0.3469387755102041,0.7826086956521738,0.30434782608695654,0.641025641025641,0.125
16,5,780,106,190,100,154,100,130,1,1,0.8421052631578947,0.29411764705882354,0.6368421052631579,0.41338582677165353,1.0000000000000002,0.3877551020408163,0.7826086956521738,0.34782608695652173,0.641025641025641,0.125
16,7,780,106,150,70,194,120,140,1,1,0.8421052631578947,0.4117647058823529,0.6368421052631579,0.41338582677165353,0.7837837837837838,0.2653061224489796,1.0,0.43478260869565216,0.6923076923076923,0.125
16,7,600,100,100,100,100,100,100,1,1,0.8421052631578947,0.4117647058823529,0.4473684210526315,0.38976377952755903,0.5135135135135136,0.3877551020408163,0.48913043478260865,0.34782608695652173,0.4871794871794871,0.125
11,7,318,45,49,65,49,65,45,2,0,0.5789473684210527,0.4117647058823529,0.1505263157894737,0.1732283464566929,0.23783783783783785,0.2448979591836735,0.21195652173913046,0.19565217391304346,0.20512820512820515,0.25
11,7,405,60,62,80,63,80,60,2,0,0.5789473684210527,0.4117647058823529,0.24210526315789474,0.23228346456692914,0.3081081081081081,0.30612244897959184,0.2880434782608695,0.2608695652173913,0.28205128205128205,0.25
11,7,525,80,82,100,83,100,80,2,0,0.5789473684210527,0.4117647058823529,0.36842105263157887,0.3110236220472441,0.41621621621621624,0.3877551020408163,0.3967391304347826,0.34782608695652173,0.3846153846153846,0.25
7,7,309,39,52,43,60,50,65,2,0,0.3684210526315789,0.4117647058823529,0.14105263157894735,0.14960629921259844,0.25405405405405407,0.15510204081632656,0.2717391304347826,0.13043478260869565,0.30769230769230765,0.25
7,7,405,58,64,58,80,65,80,2,0,0.3684210526315789,0.4117647058823529,0.24210526315789474,0.22440944881889763,0.31891891891891894,0.2163265306122449,0.3804347826086956,0.19565217391304346,0.3846153846153846,0.25
7,7,534,78,84,78,109,85,100,2,0,0.3684210526315789,0.4117647058823529,0.3778947368421053,0.3031496062992126,0.42702702702702705,0.2979591836734694,0.5380434782608695,0.28260869565217395,0.4871794871794871,0.25
19,7,314,50,65,64,44,48,43,2,0,1.0,0.4117647058823529,0.1463157894736842,0.19291338582677164,0.32432432432432434,0.24081632653061227,0.1847826086956522,0.12173913043478263,0.19487179487179487,0.25
19,7,405,65,80,80,59,63,58,2,0,1.0,0.4117647058823529,0.24210526315789474,0.25196850393700787,0.40540540540540543,0.30612244897959184,0.2663043478260869,0.18695652173913047,0.2717948717948718,0.25
